Protein	ctrl_CS52684_pos_SWATH-CS52684	ctrl_CS53088_pos_SWATH-CS53088	ctrl_CS53236_pos_SWATH-CS53236	ctrl_CS53827_pos_SWATH-CS53827	ctrl_CS53970_pos_SWATH-CS53970	ctrl_CS55606_pos_SWATH-CS55606	ctrl_CS55847_pos_SWATH-CS55847	ctrl_CS56148_pos_SWATH-CS56148	ctrl_CS56182_pos_SWATH-CS56182	ctrl_CS56422_pos_SWATH-CS56422	ctrl_CS56891_pos_SWATH-CS56891	ctrl_CS57315_pos_SWATH-CS57315_pos_SWATH	ctrl_CS58504_pos_SWATH-CS58504	ctrl_CS60089_pos_SWATH_2-CS60089_pos_SWATH	ctrl_CS60106_pos_SWATH-CS60106_pos_SWATH	ctrl_CS60365_pos_SWATH-CS60365	ctrl_CS60557_pos_SWATH-CS60557	ctrl_CS60976_pos_SWATH-CS60976	ctrl_CS61323_pos_SWATH-CS61323	ctrl_CS61791_pos_SWATH-CS61791	PCV_PH697021_pos_SWATH-PH697021	PCV_PH697025_pos_SWATH-PH697025	PCV_PH697026_pos_SWATH-PH697026	PCV_PH697043_pos_SWATH-PH697043	PCV_PH697053_pos_SWATH_2-PH697053	PCV_PH697071_pos_SWATH-PH697071	CNV_PH697072_pos_SWATH-PH697072	CNV_PH697073_pos_SWATH-PH697073	PCV_PH697085_pos_SWATH-PH697085_pos_SWATH	CNV_PH697097_pos_SWATH-PH697097	PCV_PH697098_pos_SWATH-PH697098	PCV_PH697111_pos_SWATH-PH697111	PCV_PH697115_pos_SWATH-PH697115_pos_SWATH	CNV_PH697119_pos_SWATH_2-PH697119	CNV_PH697122_pos_SWATH-PH697122	CNV_PH697129_pos_SWATH-PH697129	CNV_PH697140_pos_SWATH-PH697140_pos_SWATH	PCV_PH697141_pos_SWATH-PH697141	CNV_PH697146_pos_SWATH-PH697146_pos_SWATH	PCV_PH697154_pos_SWATH-PH697154_pos_SWATH	CNV_PH697159_pos_SWATH-PH697159	PCV_PH697165_pos_SWATH-PH697165_pos_SWATH	CNV_PH697172_pos_SWATH-PH697172	PCV_PH697182_pos_SWATH-PH697182	CNV_PH697184_pos_SWATH_2-PH697184	PCV_PH697186_pos_SWATH-PH697186	PCV_PH697187_pos_SWATH-PH697187	PCV_PH697206_pos_SWATH-PH697206_pos_SWATH	CNV_PH697211_pos_SWATH-PH697211	CNV_PH697215_pos_SWATH-PH697215	CNV_PH697217_pos_SWATH-PH697217	PCV_PH697247_pos_SWATH-PH697247_pos_SWATH	CNV_PH697253_pos_SWATH-PH697253	PCV_PH697257_pos_SWATH-PH697257	CNV_PH697272_pos_SWATH-PH697272	PCV_PH697285_pos_SWATH-PH697285	CNV_PH697287_pos_SWATH-PH697287_pos_SWATH	CNV_PH697289_pos_SWATH-PH697289	CNV_PH697291_pos_SWATH-PH697291	CNV_PH697338_pos_SWATH_2-PH697338	RT
294_C18H40NO5P^M+H;C23H37NO2^M+Na	16301.5	20920.9	17700.7	18042.8	24169.0	13077.7	19193.8	16664.5	19398.4	16638.7	17000.6	16662.2	853.263	7791.65	5842.91	21272.7	12887.4	14904.2	10687.5	2209.93	18537.6	29279.4	10967.1	18696.8	20072.3	16841.2	16578.7	25323.0	8305.96	20333.7	22459.6	22739.8	15845.1	26038.9	12457.3	25222.8	18628.8	13107.0	8409.94	2979.7	15843.9	3814.82	41990.1	14404.3	7181.27	16125.8	21108.7	14798.1	14932.5	19640.9	3196.92	23027.8	26558.7	16687.5	16801.8	23895.4	21918.3	35181.0	21785.2	11080.9	858.7840156249999
296_C19H17ClN2O^M+Na;C16H20O6^M+K;C19H16O5^M+Na	2424950.0	56.812	113.82	20.9793	56.896	56.8887	70.44800000000001	2669280.0	85.288	56.8826	56.784	98.84	64.3794	269.404	2830980.0	56.896	56.868	85.316	7.4613	56.896	56.868	92.8554	85.288	56.896	115.824	3154930.0	114.865	235.079	224.002059936523	100.277	2650430.0	2853680.0	21.0133	56.812	2161830.0	35.9093	56.84	112.00128173828101	56.9166	49.448	113.736	35.8827	35.9107	56.896	383.224	2365320.0	1939560.0	56.9034	85.3027	50309.8	56.9034	35.896	335.00649261474604	56.868	313.04400000000004	35.8753	56.868	2463470.0	56.8812	85.37200000000001	560.1349062500001
298_C19H18O3^M+H;C14H24O4^M+K;C14H18N2O5^M+H;C17H20O3^M+Na	2624.79	1147.16	5243.82	657.925	5468.65	7756.46	2628.07	1730.61	3009.78	20685.1	10785.9	3760.76	5131.58	255.357	2401.67	1484.72	2214.06	2070.52	1590.53	19554.4	8085.88	7364.65	4450.89	4336.02	2467.73	12130.9	6170.77	22406.1	2508.26	3059.06	8006.0	7571.16	6558.03	3231.07	6215.83	3016.47	18335.0	3857.87	5520.49	8273.54	4977.44	680.921	10084.1	21376.5	12375.9	9631.96	12555.5	5588.9	368.836	11809.8	48751.4	15007.9	2473.29	32223.1	5421.01	3366.56	34866.6	58720.6	8923.79	10418.9	216.400078125
2_C10H16N2O2^M+Na;C12H20O^M+K;C15H16^M+Na;C12H14N2O2^M+H	4584.0	3515.4	1962.91	1797.38	5624.39	365.689	1754.76	1967.03	2567.34	539.082	739.883	2087.82	6479.8	2457.37	1778.4	5861.17	646.539	3314.52	1471.58	3879.96	259.491	2991.28	2474.01	1210.03	721.1160000000001	967.513	4977.83	1350.43	1471.87	1615.38	3780.96	1870.24	1174.34	369.852	2363.29	1742.17	2124.62	2339.55	8827.72	1202.37	1938.16	2032.28	3317.77	1684.09	223.856	2909.76	170.604	789.187	2925.93	3344.02	3080.79	2819.39	1410.78	5048.81	1421.8	3246.89	2552.62	1401.32	1612.76	5759.35	435.56778125000005
300_C19H18O3^M+H;C14H18N2O5^M+H;C14H24O4^M+K;C17H20O3^M+Na	36200.7	39410.1	21797.8	48904.2	25611.4	17805.8	29993.5	32439.5	35729.0	33907.7	33667.6	26502.2	42991.7	22987.5	31460.9	32277.4	31450.6	41079.4	34005.5	33725.5	106580.0	36893.7	44535.9	42496.9	47642.3	40938.0	76884.1	61415.1	80800.3	53302.5	45647.1	96577.1	51688.5	50470.9	66069.3	50954.3	35608.9	35419.9	35438.7	30815.5	31847.0	55442.2	42853.5	40341.4	31869.3	40816.6	53931.2	39247.3	36910.2	45139.7	35481.6	88785.2	60993.6	31106.1	37042.6	84336.5	82089.7	74923.0	60239.5	40311.8	356.8823125
302_C19H18O4^M+H;C14H18N2O6^M+H;C17H20O4^M+Na	19763.0	19820.9	6613.42	15177.9	12856.1	8276.85	20990.9	7425.86	23275.2	16936.3	14609.2	15007.2	16446.1	3907.97	12454.2	17674.2	14276.0	23405.5	17365.5	13494.3	30148.6	22935.2	11062.7	21634.3	21883.7	14445.5	30299.1	15427.4	28080.7	19206.6	19348.7	44389.1	14862.7	22977.8	15312.6	22861.2	26587.0	13232.1	17115.0	17521.5	16805.0	2636.11	19124.4	5560.6	21690.2	22612.1	22984.9	19293.0	20924.1	13050.3	7432.35	39640.0	23335.4	17335.8	14804.2	25136.0	27836.3	26283.0	36506.1	19012.8	233.43446875
304_C19H18O5^M+Na;C14H18N2O7^M+Na	23474.2	30469.3	53091.0	53082.4	42302.9	38639.4	42519.8	48427.6	44406.8	40192.3	25367.8	59520.5	57312.9	44750.2	26207.9	37695.6	23560.6	40581.2	29027.8	17723.8	47151.9	10016.9	45402.6	52923.8	46992.3	54831.9	43914.2	25363.4	42384.4	18632.0	39974.2	15103.9	15277.1	68986.5	1508.78	8670.82	30320.1	42667.2	39927.6	60982.9	59603.3	40058.1	34322.4	39431.4	44082.4	47408.9	26010.3	48604.7	24781.3	44709.9	41008.7	50747.8	49380.3	73096.6	94218.0	74384.8	1651.76	52707.8	39593.7	55557.5	66.1599328125
306_C19H19NO2^M+H;C14H25NO3^M+K;C17H21NO2^M+Na;C14H19N3O4^M+H	3093.31	158.2	1527.12	79.0877	3166.75	2233.96	2560.62	2533.57	1050.12	9215.2	6384.3	126.18	2154.97	4282.62	1621.46	369.908	2491.93	2691.0	1828.92	1117.94	940.263	2578.96	398.272	2366.98	1808.61	368.78	480.88800000000003	928.2130000000001	69.328	120.05799999999999	1920.7	142.04399999999998	936.2360000000001	255.855	336.000392913818	4495.47	3351.03	503.991760253906	1559.02	227.44400000000002	5027.35	217.707	2180.56	6821.31	1940.29	1575.07	382.222	3536.36	8581.1	2710.7	2405.96	1016.71	1120.39	3104.26	2212.03	1046.61	56.896	1918.57	954.194	546.89	281.5268125
308_C19H20O^M+H;C14H26O2^M+K;C17H22O^M+Na;C14H20N2O3^M+H	6862.55	56.896	1381.32	8239.93	8285.83	1369.86	5484.56	1070.75	2368.86	2545.19	3456.23	15690.0	1943.89	4314.34	24565.8	216.986	2752.22	3684.67	28928.3	24887.4	61488.0	78158.6	8822.77	694.112	3890.5	38936.9	24448.6	16188.4	32450.7	19902.4	39679.8	74069.7	23684.5	33671.3	30089.2	10489.4	61314.3	24346.2	41480.2	7697.56	34147.9	15773.9	4389.82	7356.38	11254.9	2059.51	8650.52	1190.64	3715.54	2523.52	5218.42	18590.9	2076.29	5259.04	8493.01	2042.85	21419.2	18633.8	12129.4	38317.3	191.495375
30_C11H18O10^M+Na;C15H18O6^M+K;C18H14O5^M+Na;C20H12O5^M+H	6331.17	2264.12	4365.55	6872.89	2262.72	2632.43	2478.4	4645.99	2666.65	3538.43	2976.22	4175.42	7320.89	1686.8	5114.79	3584.72	4447.62	4232.38	3570.67	3366.6	7876.27	4058.39	3126.41	3208.79	5035.71	7822.72	5653.6	3621.22	5305.68	4185.42	6870.88	5075.34	2868.75	2725.1	8896.0	3749.19	5352.18	2947.57	4605.68	3811.14	4347.12	8963.69	4131.07	7449.14	5048.96	4022.91	3136.91	3645.34	3647.33	4321.31	4454.43	3440.99	2951.91	3752.55	9092.08	2957.23	4050.9	4216.23	5014.82	3366.74	319.53028125000003
310_C19H25N5O4^M+K	19210.1	27713.4	32063.9	22769.0	18940.7	29812.7	17146.9	15577.1	18260.6	29032.9	29200.1	20667.4	34837.8	14187.6	27291.1	26230.3	33190.4	16110.5	23366.1	25239.0	12840.5	32381.6	27696.1	19444.6	30506.3	20396.8	31135.8	20444.8	27242.4	30242.1	35156.9	20660.1	28576.8	27811.9	13845.0	34912.4	21879.1	27642.5	25570.0	36874.2	28035.9	13445.4	34279.9	25488.6	46779.0	39141.5	20985.1	37417.7	57773.1	473.316	40437.4	32596.9	35197.8	18740.8	18835.9	39317.5	28671.0	38565.1	34976.6	41475.9	96.71828125
312_C19H30O6^M+Na;C21H28O6^M+H	5533.17	29264.4	47076.3	22376.5	45569.3	39925.9	3978.06	15804.5	39065.7	16644.1	6100.16	20250.2	26970.3	66988.7	227.312	10252.0	20423.5	23195.0	20970.5	25827.8	34428.5	36663.4	60423.2	60523.1	78336.8	12275.6	31898.1	26379.7	18417.2	13069.1	8880.67	14889.3	26916.3	6884.5	10480.0	26061.8	4190.17	17614.8	2881.9	39326.0	16271.2	21645.6	227.532	23766.5	3034.0	3600.37	8770.71	6233.59	10217.5	9565.69	9365.17	97.552	22108.2	24108.0	16715.1	77.176	134.204	422.51599999999996	187.268	235.752	672.159234375
314_C19H32O4^M+Na;C22H26N4^M+H;C21H30O4^M+H	1904.09	1682.46	4216.87	7650.65	14941.3	2624.52	2373.98	3971.43	2352.89	3648.43	79221.4	2353.7	7622.35	3300.06	3240.67	97030.4	3928.19	18887.9	7120.22	10246.9	4919.09	3519.22	3742.42	3879.24	69095.5	69857.0	136104.0	43939.3	124272.0	3677.77	1057.67	9662.93	2902.14	2418.22	7209.41	7040.41	14101.0	1669.08	21106.5	1333.61	1462.43	32988.6	5629.14	8908.4	896.025	2740.88	12660.3	3320.55	10088.6	12110.0	2757.34	1946.93	1365.82	949.242	1928.44	75404.1	7572.61	8733.58	5025.0	7969.06	752.548
316_C19H34O11^M+Na;C20H38O7S^M+K;C21H28N6O4S^M+H;C28H28O6^M+H;C26H30O6^M+Na	56.868	56.84	56.896	56.84	75.404	56.868	9.90351		56.896	56.868	38.3698	113.76299999999999	56.896	28.448		56.868	56.896	85.288	75.32	38.3965	16079.2	26075.2	44089.5	12662.9	25407.2	31100.9	14430.1	16007.6	8280.26	14836.3	24922.0	11143.7	26862.3	9767.24	28494.9	7985.58	13054.5	11516.3	6871.61	8386.99	9716.02	56412.2	13049.6	15879.7	6080.56	10891.6	19904.8	31440.8	1385.46	31360.1	13696.0	47786.3	21287.7	11460.6	14665.4	7602.21	5867.25	19702.9	56.896	16486.4	401.82185937500003
318_C19H35NO4^M+H	3131.26	1338.84	3799.7	3800.35	3312.2	9127.39	539.071	3914.75	2534.81	3935.33	7830.69	4127.46	4573.62	11009.0	5088.96	1690.36	13995.7	2370.75	1279.57	24653.8	9523.69	280.786	3762.28	1899.01	1518.51	10989.7	37645.2	6897.25	475.501	5233.35	7843.17	4159.17	1367.56	2782.24	10709.4	1917.85	4369.99	2602.17	3682.68	1020.57	2373.17	2535.75	2951.94	3283.47	7084.9	1460.64	2747.56	6301.38	5882.54	3817.79	3267.41	31282.2	312.219	2114.02	6898.51	9874.59	2094.31	1855.09	11363.7	7711.1	734.35759375
320_C19H35NO5^M+H	37489.0	18210.4	4385.33	47809.9	5975.18	5367.07	9413.65	24965.0	17375.6	11219.1	7160.59	23825.5	20784.0	2034.8	22116.6	10490.9	16428.6	13776.0	3501.51	8002.12	33597.2	6927.98	17668.8	1646.26	6453.5	9943.9	24630.5	6463.97	20533.2	6871.79	8488.67	8306.87	11680.9	3125.55	17592.4	39326.0	143563.0	5181.63	12016.1	7280.61	16810.5	28772.1	22962.6	34785.5	2649.05	5127.45	7766.04	2906.6	4862.07	12512.6	8093.93	7197.51	9434.18	3478.44	5752.2	4463.13	17274.3	7470.41	10858.5	4928.37	677.0233593749999
322_C19H36N2O4^M+H;C22H38O2^M+Na;C24H36O2^M+H	187644.0	68628.4	10155.2	104302.0	151583.0	68799.6	222767.0	29119.4	89593.8	19736.9	33428.7	60201.8	61411.0	65748.1	294065.0	70393.1	151878.0	47802.5	177624.0	42268.9	132670.0	48405.2	60929.3	65962.4	77994.3	57619.8	56238.5	68650.9	26041.6	45261.0	68931.2	66790.2	39222.9	177512.0	80475.8	63677.5	30694.4	114353.0	145717.0	201730.0	30444.7	36404.8	37900.8	85614.8	190974.0	35206.3	48924.0	68807.8	133505.0	23604.3	75543.8	286126.0	28640.3	332655.0	165854.0	76005.0	62273.5	27084.7	139488.0	203587.0	874.4795937499999
324_C19H36N2O4^M+H;C22H38O2^M+Na;C24H36O2^M+H	42765.0	8521.45	14638.4	51156.2	35855.5	21151.0	46841.9	9758.35	44432.0	167562.0	43319.7	10650.7	15547.3	20518.0	338265.0	10293.6	25238.3	59688.0	121554.0	10410.4	84788.8	27898.4	138458.0	19177.9	12719.9	65575.6	6836.25	28798.1	9919.86	18118.0	29195.7	135384.0	50471.7	22879.6	66735.4	70380.2	208245.0	70319.4	12230.5	50308.2	14197.5	66147.7	6523.05	16623.6	23089.4	40289.9	16502.5	157661.0	26737.0	17794.2	16885.3	35773.8	11615.3	116410.0	20651.0	6680.39	2174.71	17874.5	13361.6	236262.0	798.136109375
326_C19H36N2O4^M+H;C22H38O2^M+Na;C24H36O2^M+H	76251.1	6453.81	21275.4	64217.9	34472.1	33862.9	13987.9	26005.1	34148.6	51044.9	18609.2	10698.9	53137.7	13431.5	226195.0	34653.2	57764.6	36245.4	53884.8	12660.1	81977.0	40735.5	124558.0	50236.6	18777.1	131328.0	42723.8	7937.16	6386.14	11750.5	83377.7	30316.4	27455.6	57354.3	64171.4	52364.7	87302.9	47055.2	7614.67	98375.0	10647.4	66988.4	15294.8	29006.1	177498.0	7608.41	21958.4	50338.2	16604.5	23274.3	77639.9	35382.2	27677.4	90574.7	60239.1	13066.8	11141.0	21864.2	18171.8	81230.1	837.8937343749999
328_C19H36O3^M+H	26378.3	22354.1	14913.2	25175.0	50301.4	26540.5	12380.4	26325.0	38712.2	29891.3	14044.5	42542.9	31501.0	27458.4	22590.3	15401.1	20973.2	23975.9	44862.0	26010.0	26857.2	20306.9	43859.2	19701.0	28796.3	26332.3	19238.7	37639.0	12379.4	44898.1	53243.7	24686.2	34107.7	29547.5	20671.3	53472.6	36599.5	32533.3	22824.6	31396.7	40761.7	5205.44	29725.9	13577.8	23617.8	40766.6	33399.6	21393.4	25188.5	36752.9	22669.6	26118.8	41043.3	15683.9	29050.2	31252.4	51061.1	48838.3	17706.7	33997.9	1029.54265625
32_C11H18O4^M+Na;C13H16O4^M+H	100787.0	27200.4	19105.4	5061.71	12086.2	22818.5	9597.57	7398.09	22943.6	22324.7	13239.2	15627.2	28978.9	4852.93	9057.82	6432.45	21888.3	71301.6	79352.9	6067.78	10292.4	28797.4	1053.56	10006.6	10899.8	19999.9	22369.8	2756.01	3798.6	5768.36	5793.98	2651.26	11681.5	30859.8	71765.1	18766.4	38125.9	30983.9	52771.5	22135.3	34516.1	69181.6	42290.5	141587.0	5467.8	51914.0	13589.1	57758.6	2928.89	40249.9	9706.79	8297.43	7975.95	14933.2	113.792	5466.71	13332.6	6158.61	8159.99	14164.3	819.9689375
330_C19H37NO4^M+H	30885.9	36402.7	42361.6	39292.4	61253.5	70764.2	12875.7	125619.0	40783.3	30999.9	77973.4	41971.0	61369.6	32796.4	61464.0	88960.6	22799.3	46109.9	20666.7	52800.2	62790.5	87648.3	75238.6	57092.3	102001.0	113670.0	58227.1	81143.6	17891.3	66163.9	122409.0	64975.5	30723.1	14553.3	97272.5	45663.3	58897.5	75819.3	94483.6	47004.5	50711.7	30397.0	38085.6	61268.8	90713.9	35179.9	38777.7	37592.9	78770.5	43890.0	48583.9	65031.3	24071.4	30273.8	61618.8	100933.0	32109.8	34347.8	92712.2	64105.2	759.9462187500001
332_C19H38O4^M+H	85461.2	80061.3	50490.4	53729.8	164469.0	99929.7	62468.7	76595.7	23052.2	85853.8	33600.0	143599.0	105386.0	28737.5	58637.4	38225.2	40285.8	75109.9	111029.0	102740.0	65855.8	65210.5	154229.0	57603.2	96546.9	51548.8	62265.4	86308.3	57023.0	93455.1	180191.0	65266.5	71752.2	89637.9	22575.9	187061.0	51545.9	109672.0	40722.7	104284.0	104563.0	50495.2	25599.8	59347.3	87552.9	150970.0	69074.0	87587.2	84416.2	79801.0	61356.3	51184.9	135100.0	56325.9	71475.9	84443.6	109082.0	157376.0	44434.9	121423.0	1029.0784375
334_C19H40O4^M+Na;C21H38O4^M+H	12809.7	13081.9	8570.9	12610.5	21162.3	13968.8	11781.3	12964.8	16628.0	16097.2	12399.2	20432.9	15382.5	17958.2	11578.4	5107.72	10716.0	18637.4	18145.8	12764.4	11935.2	15318.6	14508.4	8931.96	10095.0	15045.5	8492.6	15478.9	8741.71	13034.0	22534.3	8861.32	13754.3	17009.0	12767.3	15004.5	12720.1	11681.1	13809.6	13834.8	13081.6	12807.2	15407.7	9477.25	14616.1	15888.1	12365.7	15752.2	10641.5	18888.5	4785.16	11280.8	11532.2	9965.86	17147.7	12340.2	19192.8	16791.4	11148.4	11386.5	944.2602812499999
336_C20H15F3N4O3^M+Na;C20H22O9S^M+H;C17H19N4O8P^M+H;C18H24O10^M+K;C21H20O9^M+Na;C22H25ClN2OS^M+K	3781.56	4383.24	3756.61	2135.19	4685.71	2653.98	2782.62	2858.52	1714.55	3279.66	3593.81	2528.56	2562.82	1569.19	2791.98	4514.83	2957.57	3763.69	1483.82	3028.31	3526.72	6290.53	1449.01	4281.16	1804.8	1859.52	3690.32	2840.81	2770.83	2802.89	1511.71	4152.29	2272.4	2195.22	786.6030000000001	3528.85	3633.82	1526.51	738.2180000000001	4184.24	3998.17	4064.8	3020.69	3835.0	2873.63	7223.13	3987.36	3251.52	3772.78	1906.31	4417.54	3549.87	2457.19	3099.19	1890.18	3351.67	2929.83	4792.15	4494.09	4939.68	429.20428125
338_C20H19NO4^M+H;C13H23N4O4^M+K;C18H21NO4^M+Na	7839.83	12568.3	1048.38	5915.16	11363.2	762.202	5002.84	5847.41	8186.79	13213.1	17740.8	1928.3	8999.67	2376.19	3169.58	4803.67	5935.25	3601.89	227.44400000000002	1518.34	16288.5	8298.14	12974.8	2100.71	5296.62	14170.8	12919.5	12500.1	9537.97	9844.61	7248.0	7195.39	3815.14	2118.53	10247.8	2548.63	11837.2	19239.1	5422.33	1359.17	12333.3	3309.8	9955.56	9013.09	20141.6	2833.66	23829.4	4900.69	21990.2	8755.67	7383.26	3400.49	1500.21	8780.59	1488.18	2068.65	291.432	10173.2	113.575	4379.27	310.937234375
340_C20H23NO2^M+H;C15H29NO3^M+K;C18H25NO2^M+Na;C15H23N3O4^M+H	19507.7	22803.0	29878.5	41501.6	14702.1	12887.7	17093.0	23783.3	3625.74	33658.3	7801.91	22137.6	33673.7	22390.3	44487.3	34113.9	19618.7	13716.5	25687.9	12869.7	36498.0	15606.5	20873.1	26490.7	20404.0	17525.0	28822.1	23089.2	19197.4	48757.0	35477.2	17178.4	24996.8	14946.8	33745.6	49864.0	21460.0	17195.5	36370.7	24184.8	6029.81	34451.3	23521.8	30969.9	13534.8	17210.0	22862.0	9842.98	34726.0	42681.6	17886.8	7449.09	15553.7	10926.5	9213.25	10785.6	23761.8	25272.5	38366.4	17308.7	398.537875
342_C20H24N^M+K;C22H20O2^M+H;C14H21F5O2^M+H;C15H22N2O4^M+Na;C17H26O3^M+K;C20H22O2^M+Na	6792.42	11209.9	3123.28	7714.94	25534.8	12262.5	4560.33	13664.5	5749.47	22157.0	11648.6	13322.6	8089.22	9767.04	4811.39	5144.39	15109.2	5223.56	7305.73	11492.9	18993.4	29864.1	37485.3	22857.3	26076.7	21604.4	14476.3	5629.98	22621.7	16332.7	7062.42	19420.3	27383.5	5765.31	21274.9	16434.9	10345.1	16483.6	19212.8	46305.4	13374.0	13067.0	23515.0	10669.9	4259.98	3304.44	9431.13	16215.8	17429.1	4703.42	16735.3	13939.2	5707.08	7159.26	8478.04	9089.72	28818.2	1504.89	15266.4	2931.08	682.189390625
344_C20H24O10^M+K;C23H20O9^M+Na;C19H24N2O9^M+K;C23H24N2O4S^M+K;C15H29O10P3^M+H	9215.38	6598.99	7604.93	7809.92	6565.91	6326.07	9273.53	7412.35	8087.29	6761.58	6281.38	5855.35	8693.63	5939.33	6478.4	6826.67	7193.82	9659.94	8321.47	9081.02	9355.73	9432.28	6215.22	6109.18	7132.06	6031.57	7505.57	6275.71	7574.32	5526.23	7513.95	9549.66	8824.09	11659.7	5669.66	5459.29	11972.3	6209.22	8920.23	6273.89	8825.34	9645.76	5983.58	9395.64	8108.91	8046.57	9620.0	6590.33	7988.79	4502.11	6519.8	11624.5	2018.2	7577.71	9612.85	9400.33	8396.43	4711.92	7445.64	5769.59	293.99921874999995
346_C20H24O3^M+H;C19H24N2S^M+H;C15H30O4^M+K;C18H26O3^M+Na	41698.9	38286.7	16344.4	24646.7	28730.9	16545.5	44185.4	31100.3	45413.4	20476.0	30441.1	29404.7	24460.2	25453.5	26789.2	26503.5	23503.9	39054.5	38535.4	27876.7	44976.8	30107.8	32444.9	38567.3	40243.3	37118.6	41107.9	34022.2	23449.7	23071.9	33763.0	74574.3	36531.5	43600.0	57144.0	28881.3	62627.7	34224.9	40422.1	33060.9	29639.0	51666.5	34487.0	31733.3	39456.1	29915.1	43548.5	42298.0	34891.7	38282.6	30227.9	76498.2	2097.65	49637.3	36232.1	37461.3	49232.4	30842.3	38977.1	27774.6	93.596659375
348_C20H26N2O2^M+H;C18H30O3S^M+H;C14H30O8^M+H	8541.15	9435.59	14885.5	8676.31	6843.77	8339.2	8283.55	7807.27	9290.5	9164.32	11780.2	10161.5	8041.27	11533.5	10135.6	7827.97	10329.1	9849.55	8968.1	10650.1	13195.4	7960.76	9736.38	9756.73	8585.88	9910.15	12891.7	10426.7	11244.6	8258.03	10793.3	8509.02	8671.15	91194.9	10460.9	10219.9	9965.38	11468.5	7389.25	11504.6	8432.21	9928.83	6303.24	105769.0	109839.0	69651.9	9578.66	72783.9	114096.0	644170.0	70591.1	78544.8	80521.4	57906.2	91844.5	118425.0	67507.3	106118.0	75401.4	76222.9	403.02
34_C11H18O4^M+Na;C13H16O4^M+H	16699.7	3398.8	5246.15	3069.0	1583.56	8459.75	1132.68	3513.79	8611.31	9018.38	5232.86	4919.82	8383.0	3806.41	2574.66	1918.01	6011.18	4945.21	31752.0	1154.62	12655.1	6333.44	2276.79	3306.08	2941.03	22224.9	13894.5	2590.36	3835.16	3321.67	255.83599999999998	22281.2	2357.29	5438.88	11649.1	6063.41	8946.88	6969.03	3078.58	10886.4	7145.23	20379.0	12390.5	15626.9	3043.95	5174.81	11272.9	8170.79	2299.23	9788.28	4469.41	2918.99	2266.38	3635.16	2612.59	2468.78	1702.66	2263.38	2171.02	11176.2	694.525765625
350_C20H26NO3^M+K;C22H22O5^M+H;C18H24N4O2^M+K;C17H22N2O7^M+H;C20H24O5^M+Na	25204.6	9173.54	17916.8	29723.2	18168.6	19463.0	17301.4	10232.4	19301.1	22110.3	2441.89	30813.5	8103.31	17729.2	27132.6	11261.5	25938.8	39023.0	23144.6	13843.6	26143.0	22591.6	7544.71	29496.8	18749.7	33650.7	24641.9	26146.4	10496.8	18441.0	25991.5	30294.2	29627.7	65040.4	22081.0	80929.6	16720.8	24133.8	7688.08	18519.1	25096.4	26394.3	26936.7	37758.6	11070.7	17471.8	29184.1	19635.8	11103.7	34764.5	5940.12	48634.5	17202.4	59304.2	31143.8	26997.5	38653.3	21708.2	13366.9	18043.0	292.7865
352_C20H37NO3^M+K	54168.1	46466.0	77635.7	61764.5	70138.5	49025.6	60875.9	85784.6	63965.1	70145.5	78823.8	44413.3	48257.0	34403.1	52947.7	56200.2	60825.9	42607.2	30733.3	60801.3	69433.7	88876.6	31439.8	71398.3	65490.1	47617.9	56032.7	62580.0	30163.1	41096.5	72628.7	76478.9	68863.1	78000.5	59268.0	60307.8	79590.6	60713.1	50223.8	77121.0	79089.0	47234.4	81206.4	63812.7	66073.0	107988.0	65002.9	61530.5	78018.1	45138.8	64440.0	71211.6	65940.8	48959.5	57198.7	70678.3	66253.3	85137.0	83957.9	80303.6	810.10925
354_C20H37NO4S^M+H	16994.1	14434.0	23834.4	16900.1	24295.8	23684.8	11039.4	23748.3	15975.7	20493.7	20577.8	22164.5	17282.5	18736.9	16309.4	25879.8	15326.5	20748.4	17597.9	20434.1	25282.8	19663.1	30900.0	14233.1	21657.2	22423.7	39730.2	16798.6	24272.7	16047.7	24483.8	16151.2	20424.5	277577.0	17073.4	24609.4	23418.8	27649.9	16037.3	22082.7	12289.6	18038.6	22571.0	359521.0	516741.0	241507.0	17183.4	329525.0	322783.0	2136350.0	280188.0	285809.0	242849.0	236849.0	367849.0	367553.0	294699.0	361850.0	292295.0	290112.0	436.567265625
356_C20H39NO4^M+H	165024.0	81206.8	51508.7	48407.7	23322.7	107707.0	24880.3	29376.2	77148.4	45727.6	52616.9	54724.5	68373.3	12027.2	27551.6	14768.6	91764.9	258156.0	220466.0	22041.3	358180.0	76176.2	34007.0	45636.9	85296.4	232328.0	374445.0	41886.9	35489.7	35411.3	54661.3	38298.0	54548.9	44184.8	186860.0	106013.0	149416.0	106344.0	120465.0	38869.3	93318.0	247972.0	115049.0	146040.0	44744.3	75412.1	86211.0	188198.0	59645.5	67534.2	118465.0	77215.1	68689.1	28237.8	13485.6	29544.0	99386.2	73832.7	120472.0	49016.6	778.23125
