Protein	Peptide	ctrl_CS52684_pos_SWATH	ctrl_CS53088_pos_SWATH	ctrl_CS53236_pos_SWATH	ctrl_CS53827_pos_SWATH	ctrl_CS53970_pos_SWATH	ctrl_CS55606_pos_SWATH	ctrl_CS55847_pos_SWATH	ctrl_CS56148_pos_SWATH	ctrl_CS56182_pos_SWATH	ctrl_CS56422_pos_SWATH	ctrl_CS56891_pos_SWATH	ctrl_CS57315_pos_SWATH-CS57315_pos_SWATH	ctrl_CS58504_pos_SWATH	ctrl_CS60089_pos_SWATH_2-CS60089_pos_SWATH	ctrl_CS60106_pos_SWATH-CS60106_pos_SWATH	ctrl_CS60365_pos_SWATH	ctrl_CS60557_pos_SWATH	ctrl_CS60976_pos_SWATH	ctrl_CS61323_pos_SWATH	ctrl_CS61791_pos_SWATH	PCV_PH697021_pos_SWATH	PCV_PH697025_pos_SWATH	PCV_PH697026_pos_SWATH	PCV_PH697043_pos_SWATH	PCV_PH697053_pos_SWATH_2	PCV_PH697071_pos_SWATH	CNV_PH697072_pos_SWATH	CNV_PH697073_pos_SWATH	PCV_PH697085_pos_SWATH-PH697085_pos_SWATH	CNV_PH697097_pos_SWATH	PCV_PH697098_pos_SWATH	PCV_PH697111_pos_SWATH	PCV_PH697115_pos_SWATH-PH697115_pos_SWATH	CNV_PH697119_pos_SWATH_2	CNV_PH697122_pos_SWATH	CNV_PH697129_pos_SWATH	CNV_PH697140_pos_SWATH-PH697140_pos_SWATH	PCV_PH697141_pos_SWATH	CNV_PH697146_pos_SWATH-PH697146_pos_SWATH	PCV_PH697154_pos_SWATH-PH697154_pos_SWATH	CNV_PH697159_pos_SWATH	PCV_PH697165_pos_SWATH-PH697165_pos_SWATH	CNV_PH697172_pos_SWATH	PCV_PH697182_pos_SWATH	CNV_PH697184_pos_SWATH_2	PCV_PH697186_pos_SWATH	PCV_PH697187_pos_SWATH	PCV_PH697206_pos_SWATH-PH697206_pos_SWATH	CNV_PH697211_pos_SWATH	CNV_PH697215_pos_SWATH	CNV_PH697217_pos_SWATH	PCV_PH697247_pos_SWATH-PH697247_pos_SWATH	CNV_PH697253_pos_SWATH	PCV_PH697257_pos_SWATH	CNV_PH697272_pos_SWATH	PCV_PH697285_pos_SWATH	CNV_PH697287_pos_SWATH-PH697287_pos_SWATH	CNV_PH697289_pos_SWATH	CNV_PH697291_pos_SWATH	CNV_PH697338_pos_SWATH_2	RT
C42H61NO7^M+H;C35H66NO10P^M+H	692.445434570312	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59846.765999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	685.928
C24H50NO8P^M+H;C31H45NO5^M+H	512.3363037109381	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13659.203000000001	0.0	0.0	0.0	0.0	16989.061999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16297.958999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	760.9125
C24H50NO8P^M+H;C31H45NO5^M+H	512.335632324219	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7420.2993	0.0	0.0	15183.388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	860.2505
C43H65NO4^M+H;C36H70NO7P^M+H	203.16471862793	0	1047.8329	1676.9891	1330.5925	0.0	0.0	1127.1544	0.0	1039.5757	1452.5145	1389.9104	1059.1093	1123.7318	1554.3992	0.0	0.0	1398.2473	1059.0133	0.0	1218.3616	1143.9660000000001	1578.3368	0.0	1076.4158	1399.7655	0.0	2675.105	1844.6129999999998	848.2164300000001	1040.6887	1280.0646	1384.3542	970.8281	0.0	1513.6036	1280.9744	0.0	1183.2423	0.0	0.0	1696.4244	1677.4908	1419.0936	0.0	0.0	0.0	1005.3582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	878.596
C43H65NO4^M+H;C36H70NO7P^M+H	217.18044281005902	0	353.24966	784.3472	504.99643	0.0	0.0	391.6542	0.0	0.0	531.64264	579.0052	484.1835	513.0132	0.0	0.0	0.0	0.0	623.6544	0.0	630.7298	593.0568	598.9844400000001	0.0	447.44012000000004	560.16095	0.0	1029.25	0.0	329.20905	555.0607	0.0	742.4046	0.0	0.0	699.52295	0.0	0.0	480.4385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397.58765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	878.596
C43H65NO4^M+H;C36H70NO7P^M+H	643.465606689453	0	1194.4009	1885.7448	1221.0889	0.0	0.0	1050.3615	0.0	1317.4777	1922.4702	1431.9735	897.9164400000001	1345.2479	1852.6125	0.0	0.0	1514.1868	1415.1168	0.0	1398.2782	1341.6613	1701.575	0.0	1239.5433	1551.2792	0.0	3132.8208	1984.9951	938.0481599999999	1412.4342	1349.894	1512.7487	1212.1398	0.0	1759.9739	1486.9515	0.0	1348.3039999999999	0.0	0.0	1409.0328	1934.4788	1709.1045	0.0	0.0	0.0	1262.8403	0.0	0.0	0.0	1547.5076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	878.596
C47H89NO9^M+K;C47H90NO7P^M+K	203.16505432128898	0	712.61285	1162.5898	0.0	755.2919999999999	593.6312	0.0	695.80255	557.48865	0.0	1018.74866	0.0	703.3548	858.08154	574.80115	800.4945	968.8086	0.0	0.0	656.7481	546.11237	962.76605	753.68585	613.3549	0.0	998.6164	1634.2096	0.0	0.0	636.1104	725.1966	960.8538	822.3417400000001	0.0	1032.2225	866.1266	802.8115	739.9049	633.5946	0.0	1003.13806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	891.716
C51H90NO10P^M+H;C48H93NO12S^M+H;C50H96NO8P^M+K	203.164344787598	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	647.2813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1048.4341	0.0	700.8369	1160.4731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	913.6815
C48H91NO9^M+K;C46H90NO11P^M+H;C46H89NO11S^M+H;C48H92NO7P^M+K	203.164642333984	0	934.2855	1812.2863	1060.6155	0.0	0.0	909.1073	0.0	0.0	1458.555	0.0	0.0	0.0	1150.6199	0.0	1059.307	0.0	0.0	962.26636	0.0	950.0859	1404.3854	0.0	0.0	0.0	1341.4847	2493.4946	0.0	0.0	0.0	1168.6321	0.0	0.0	0.0	0.0	0.0	1367.6488	0.0	0.0	1626.0519	0.0	1365.3329999999999	1295.5737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.3495
C26H51NO4S^M+Na;C24H50NO7P^M+H;C29H47NO4^M+Na	478.330902099609	87966	85389.11	14760.0625	86195.89	0.0	92607.31	91661.85	87418.51	84666.62	84967.195	17236.729	89060.16	86334.05	91276.6	17506.709	17626.299	90793.39	93837.445	91772.47	85375.87	0.0	88824.71	95105.5	16312.079	0.0	96689.04	91114.7	94869.086	86803.05	92054.52	0.0	96476.57	88073.08	0.0	93766.4	90821.46	93109.23	91779.93	0.0	0.0	16567.346	87442.49	0.0	0.0	0.0	0.0	92727.016	0.0	0.0	0.0	0.0	92704.65	0.0	0.0	0.0	0.0	0.0	0.0	95900.13	0.0	896.7205
C26H51NO4S^M+Na;C24H50NO7P^M+H;C29H47NO4^M+Na	496.341674804688	93112	75536.05	28906.517999999996	82713.836	0.0	81181.164	78358.7	80384.86	82670.89	76066.305	30385.998	86912.99	80200.234	88550.81	30350.621	29706.06	81798.73	79743.79	77783.71	85319.445	0.0	82983.484	96536.61	28953.537	0.0	85487.58	85277.03	82153.78	81847.625	81958.84	0.0	81327.43	82435.0	0.0	82514.51	86246.88	87729.82	84644.67	0.0	0.0	29656.537	81059.11	0.0	0.0	0.0	0.0	84511.83	0.0	0.0	0.0	0.0	84713.18	0.0	0.0	0.0	0.0	0.0	0.0	81928.12	0.0	896.7205
C44H78NO11P^M+H;C42H79NO13^M+Na;C48H78NO8P^M+H;C43H84NO9P^M+K;C46H80NO8P^M+Na	645.487060546875	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	475.1382	0.0	728.5042	2307.8933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5299.376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4281.968	0.0	558.0368	2456.4268	0.0	0.0	895.19995	2914.3562	0.0	453.24924000000004	3592.7922	0.0	0.0	0.0	671.43884	0.0	630.1744	710.5515	0.0	0.0	836.1598	2663.8516	0.0	1474.7722	1541.5038	789.1487400000001	0.0	493.4409	0.0	1058.79
C44H78NO11P^M+H;C42H79NO13^M+Na;C48H78NO8P^M+H;C43H84NO9P^M+K;C46H80NO8P^M+Na	769.479125976562	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	707.4317599999999	0.0	648.8605	3082.4795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	837.5159	0.0	0.0	0.0	1878.2025	0.0	0.0	0.0	0.0	0.0	1400.7491	0.0	632.00433	3238.5652	0.0	0.0	1168.8184	0.0	0.0	1251.2783	0.0	0.0	0.0	0.0	575.1928	0.0	727.61975	611.8232	0.0	0.0	648.65857	3555.755	0.0	480.37524	1436.7992	910.00354	0.0	724.2758	0.0	1058.79
C44H78NO11P^M+H;C42H79NO13^M+Na;C48H78NO8P^M+H;C43H84NO9P^M+K;C46H80NO8P^M+Na	828.5547485351559	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	655.2053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1058.79
C43H51N3O11^M+K	230.076843261719	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272.10443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.97325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.82599999999996
C43H51N3O11^M+K	473.164199829102	0	0.0	240.73181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	803.9324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	541.83563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.82599999999996
C43H51N3O11^M+K	585.1806640625	0	0.0	200.91383000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.2379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	410.02617999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.82599999999996
C43H51N3O11^M+K	602.207702636719	0	0.0	484.5825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1048.2041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705.0358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.82599999999996
C43H51N3O11^M+K	807.282470703125	0	0.0	286.95044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	370.02924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.39597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.82599999999996
C43H51N3O11^M+K	824.3088989257809	0	0.0	4095.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10885.976999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7434.526999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.82599999999996
C26H43NO6^M+H	209.132751464844	0	2859.447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	948.00525	0.0	0.0	0.0	0.0	0.0	1481.5562	0.0	3226.6077	3655.7751	0.0	8256.93	1077.3054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1259.1993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.80115	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	213.16382598877	0	2058.1492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	756.1287	0.0	0.0	0.0	0.0	0.0	1095.5854	0.0	1909.3439	2922.5415	0.0	6196.1006	878.835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	931.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.97241000000001	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	225.16397857666	0	909.70636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	409.59778	0.0	0.0	0.0	0.0	0.0	523.94916	0.0	1045.8713	1006.5635	0.0	2994.0429999999997	394.75818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	443.6131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	227.14338684082	0	2409.619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	954.03046	0.0	0.0	0.0	0.0	0.0	1091.9838	0.0	3007.492	3284.2588	0.0	7094.8823	972.549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1239.7192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255.45824	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	227.179092407227	0	1273.3439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	544.4861	0.0	0.0	0.0	0.0	0.0	704.0577400000001	0.0	1438.8682	1562.7815	0.0	2880.7185	503.0787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	790.7042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.02129000000001	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	319.242919921875	0	8182.561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2215.2324	0.0	0.0	0.0	0.0	0.0	3054.7734	0.0	8561.598	10308.814	0.0	25160.318	3421.3333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3562.0176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	627.53906	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	337.253616333008	0	15740.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5260.206	0.0	0.0	0.0	0.0	0.0	6547.477	0.0	21305.22	23876.012000000002	0.0	62288.87	8137.8174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7536.499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1309.9728	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	412.286209106445	0	31632.656000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12477.912	0.0	0.0	0.0	0.0	0.0	16194.667	0.0	43393.117	47717.492	0.0	86127.45	18016.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18293.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2335.7598	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	430.29714965820295	0	14856.716999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5853.615	0.0	0.0	0.0	0.0	0.0	7844.5923	0.0	16326.68	17665.058999999997	0.0	26184.65	7968.795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8874.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1300.6473	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	448.3056640625	0	7235.153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2214.181	0.0	0.0	0.0	0.0	0.0	2649.1875	0.0	7865.4014	9428.59	0.0	14341.551000000001	3165.9736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3598.8691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350.81516	0.0	0.0	0.0	0.0	0.0	0.0	737.0219999999999
C26H43NO6^M+H	466.318298339844	0	8888.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2762.1182	0.0	0.0	0.0	0.0	0.0	3492.4944	0.0	9002.328000000001	10642.356000000002	0.0	14000.741000000002	4264.486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4097.629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	494.13712000000004	0.0	0.0	384.63293	0.0	0.0	0.0	737.0219999999999
C30H42O11^M+Na	285.124237060547	0	0.0	0.0	0.0	897.0276	720.5405	370.40326	1459.4291	0.0	0.0	0.0	0.0	0.0	748.2077	0.0	425.97644	0.0	389.60544	0.0	781.2405	1352.9470000000001	0.0	0.0	630.49475	0.0	0.0	0.0	0.0	1959.1373	0.0	500.98837000000003	2178.297	0.0	0.0	0.0	1202.8010000000002	964.7668	1439.5396	0.0	383.6417	0.0	0.0	1751.9636	1551.615	633.23883	0.0	0.0	0.0	0.0	558.7080000000001	1257.3007	1064.8293	553.81635	731.1542400000001	0.0	2084.5679	3184.94	0.0	0.0	503.01797	771.6310000000001
C30H42O11^M+Na	299.13946533203097	0	0.0	0.0	0.0	11627.212	9190.063	5392.904	12629.063999999998	0.0	0.0	0.0	0.0	0.0	6629.4062	0.0	5344.5815	0.0	6628.0444	0.0	11093.53	14586.733	0.0	0.0	8048.227	0.0	0.0	0.0	0.0	21933.914	0.0	4587.4775	23601.105	0.0	0.0	0.0	13745.485	10785.2705	16791.03	0.0	3153.6716	0.0	0.0	17568.764	13677.271	7590.92	0.0	0.0	0.0	0.0	4317.0264	11194.983999999999	14272.871000000001	7397.9146	5901.7285	0.0	24252.207000000002	37073.066	0.0	0.0	6928.1255	771.6310000000001
C30H42O11^M+Na	300.146392822266	0	0.0	0.0	0.0	3514.3901	2514.6667	1437.0504	4662.318	0.0	0.0	0.0	0.0	0.0	1782.3623	0.0	2988.6540000000005	0.0	3603.135	0.0	5436.2676	5298.1140000000005	0.0	0.0	2147.9404	0.0	0.0	0.0	0.0	22279.416	0.0	1569.6964	9702.879	0.0	0.0	0.0	4624.1787	3937.3896	13799.768	0.0	816.3513	0.0	0.0	13999.376	4330.6226	2140.364	0.0	0.0	0.0	0.0	1286.318	4374.808	12769.782	2051.0342	1432.0516	0.0	7619.6669999999995	29629.475	0.0	0.0	1742.22	771.6310000000001
C30H42O11^M+Na	301.155151367188	0	0.0	0.0	0.0	1864.0181	1281.1382	880.46545	1644.6299	0.0	0.0	0.0	0.0	0.0	994.9602	0.0	0.0	0.0	957.9409	0.0	1651.8838	2174.3489	0.0	0.0	1081.2319	0.0	0.0	0.0	0.0	5893.1313	0.0	640.7472	5169.4688	0.0	0.0	0.0	2324.8538	1767.0793	2956.8093	0.0	469.16135	0.0	0.0	2165.8892	1585.5616	1125.1096	0.0	0.0	0.0	0.0	593.5597	1851.6483	5414.630999999999	1205.7515	868.4685699999999	0.0	3658.3008	10924.616000000002	0.0	0.0	1123.0238	771.6310000000001
C30H42O11^M+Na	303.134735107422	0	0.0	0.0	0.0	3762.417	2628.607	1361.6888	3736.8318	0.0	0.0	0.0	0.0	0.0	1634.5618	0.0	941.1605	0.0	1509.8751	0.0	3150.5896	4658.8413	0.0	0.0	2635.5933	0.0	0.0	0.0	0.0	7137.376	0.0	1416.6635	7810.73	0.0	0.0	0.0	4649.7344	3591.0269	4748.788	0.0	1104.9456	0.0	0.0	5127.689	3964.5713	2399.3894	0.0	0.0	0.0	0.0	1458.8367	3735.8792	4388.585999999999	2204.972	1810.7714	0.0	7833.6206	11095.641000000001	0.0	0.0	2468.6152	771.6310000000001
C30H42O11^M+Na	341.306549072266	0	0.0	0.0	0.0	240.3368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	771.6310000000001
C30H42O11^M+Na	224.106643676758	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.365955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577.9315
C30H42O11^M+Na	255.113235473633	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.19707999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.5887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.27072000000004	0.0	295.77487	0.0	0.0	0.0	577.9315
C30H42O11^M+Na	267.11004638671903	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.63917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.95838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577.9315
C30H42O11^M+Na	283.108474731445	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.47525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.43737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577.9315
C30H42O11^M+Na	284.128082275391	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.64233399999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.66277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577.9315
C30H42O11^M+Na	285.122528076172	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.82257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.9885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.10992000000002	0.0	206.7879	0.0	0.0	0.0	577.9315
