Protein	ctrl_CS52684_pos_SWATH-CS52684	ctrl_CS53088_pos_SWATH-CS53088	ctrl_CS53236_pos_SWATH-CS53236	ctrl_CS53827_pos_SWATH-CS53827	ctrl_CS53970_pos_SWATH-CS53970	ctrl_CS55606_pos_SWATH-CS55606	ctrl_CS55847_pos_SWATH-CS55847	ctrl_CS56148_pos_SWATH-CS56148	ctrl_CS56182_pos_SWATH-CS56182	ctrl_CS56422_pos_SWATH-CS56422	ctrl_CS56891_pos_SWATH-CS56891	ctrl_CS57315_pos_SWATH-CS57315_pos_SWATH	ctrl_CS58504_pos_SWATH-CS58504	ctrl_CS60089_pos_SWATH_2-CS60089_pos_SWATH	ctrl_CS60106_pos_SWATH-CS60106_pos_SWATH	ctrl_CS60365_pos_SWATH-CS60365	ctrl_CS60557_pos_SWATH-CS60557	ctrl_CS60976_pos_SWATH-CS60976	ctrl_CS61323_pos_SWATH-CS61323	ctrl_CS61791_pos_SWATH-CS61791	PCV_PH697021_pos_SWATH-PH697021	PCV_PH697025_pos_SWATH-PH697025	PCV_PH697026_pos_SWATH-PH697026	PCV_PH697043_pos_SWATH-PH697043	PCV_PH697053_pos_SWATH_2-PH697053	PCV_PH697071_pos_SWATH-PH697071	CNV_PH697072_pos_SWATH-PH697072	CNV_PH697073_pos_SWATH-PH697073	PCV_PH697085_pos_SWATH-PH697085_pos_SWATH	CNV_PH697097_pos_SWATH-PH697097	PCV_PH697098_pos_SWATH-PH697098	PCV_PH697111_pos_SWATH-PH697111	PCV_PH697115_pos_SWATH-PH697115_pos_SWATH	CNV_PH697119_pos_SWATH_2-PH697119	CNV_PH697122_pos_SWATH-PH697122	CNV_PH697129_pos_SWATH-PH697129	CNV_PH697140_pos_SWATH-PH697140_pos_SWATH	PCV_PH697141_pos_SWATH-PH697141	CNV_PH697146_pos_SWATH-PH697146_pos_SWATH	PCV_PH697154_pos_SWATH-PH697154_pos_SWATH	CNV_PH697159_pos_SWATH-PH697159	PCV_PH697165_pos_SWATH-PH697165_pos_SWATH	CNV_PH697172_pos_SWATH-PH697172	PCV_PH697182_pos_SWATH-PH697182	CNV_PH697184_pos_SWATH_2-PH697184	PCV_PH697186_pos_SWATH-PH697186	PCV_PH697187_pos_SWATH-PH697187	PCV_PH697206_pos_SWATH-PH697206_pos_SWATH	CNV_PH697211_pos_SWATH-PH697211	CNV_PH697215_pos_SWATH-PH697215	CNV_PH697217_pos_SWATH-PH697217	PCV_PH697247_pos_SWATH-PH697247_pos_SWATH	CNV_PH697253_pos_SWATH-PH697253	PCV_PH697257_pos_SWATH-PH697257	CNV_PH697272_pos_SWATH-PH697272	PCV_PH697285_pos_SWATH-PH697285	CNV_PH697287_pos_SWATH-PH697287_pos_SWATH	CNV_PH697289_pos_SWATH-PH697289	CNV_PH697291_pos_SWATH-PH697291	CNV_PH697338_pos_SWATH_2-PH697338	RT
1286_C24H52NO6P_[M+H]+	344551.0	332376.0	438907.0	398499.0	343717.0	344112.0	275748.0	307418.0	287155.0	478454.0	392762.0	377012.0	297380.0	398410.0	549659.0	387731.0	344912.0	387743.0	365067.0	334833.0	638082.0	530507.0	752912.0	325535.0	596439.0	594191.0	688363.0	530007.0	483523.0	779831.0	696368.0	617608.0	660964.0	341499.0	621145.0	452279.0	403255.0	684196.0	457453.0	467460.0	489340.0	577019.0	278678.0	529270.0	465255.0	338089.0	635629.0	574684.0	1020810.0	236283.0	353685.0	705493.0	885921.0	253846.0	465703.0	952341.0	715101.0	967721.0	684617.0	359326.0	923.347734375
1288_C20H30O2_[M+H]+	4497.23	3308.69	5270.14	4803.25	5005.98	5422.24	2922.82	5870.77	6829.62	1941.93	3779.01	9289.17	5485.05	614.975818133745	5777.46	3511.6	1560.33	3715.89	1256.52513910512	7009.98	4366.97	8786.46	390.98727416992205	3598.49	2382.6	9430.83	11164.4	10972.1	17369.3	20220.1	9203.07	35143.6	34249.9	32409.8	19713.0	10692.8	17484.3	21680.9	611.612	15004.1	4263.41	8659.18	17062.0	5077.45	45194.7	50563.2	2379.81	45784.1	26908.0	725.988292694095	12169.8	9163.47	22900.7	2653.51	30057.8	65663.0	74915.1	19272.6	36144.0	23454.8	937.025125
1290_C28H52NO7P_[M+H]+	213248.0	124668.0	116308.0	131814.0	174371.0	140714.0	110178.0	121278.0	153611.0	134418.0	138024.0	231799.0	118844.0	97397.4	150753.0	143028.0	146206.0	140772.0	119133.0	143168.0	232866.0	279762.0	51636.6	102387.0	146591.0	201797.0	102506.0	170329.0	145900.0	194044.0	262049.0	221212.0	81259.7	137986.0	180632.0	117888.843486408	172747.0	72613.5	170248.0	188440.0	160098.0	118310.0	120164.0	128358.0	167358.0	108143.41868160099	105392.79426193301	70829.2	200687.0	117052.0	118436.0	48137.9	51377.3	140558.0	117382.0	204081.0	37854.9	82381.24800872861	163127.0	117608.0	966.0725781250001
1292_C48H93NO12S_[M+H]+	76980.3	65249.7	118120.0	86224.6	65468.9	66676.3	68059.5	83078.4	73742.0	94614.4	94417.0	68271.0	60921.8	98586.4	76701.5	76454.2	97508.8	72737.4	55617.4	71312.2	64751.0	111135.0	49529.7	68391.1	85065.8	86734.3	170450.0	132510.0	58587.5	75402.5	79738.8	82427.8	84961.1	880.625	113157.0	94757.7	94953.6	78737.1	82791.2	121620.0	104020.0	114173.0	82871.6	2583.58699898975	2787.9080429077303	300.8704931395	80863.8	561.001258850098	58.000484466552706	1083.8038772622901	560.013202667236	2401.4239109762198	871.887	1339.73710627913	701.528762232285	2791.82016417162	503.996887207031	223.998065948486	517.128	2125.33085267527	916.08475
1294_C28H39NO4_[M+H]+	80044.7	88350.2	38507.0	67498.4	71900.7	49036.8	89015.8	39644.0	51716.8	32202.7	41053.9	109164.0	157663.0	155605.0	219978.0	155692.0	135568.0	223966.0	43744.7	37777.9	221917.0	73037.7	76737.9	58358.6	170815.0	72957.1	42139.7	116200.0	42561.5	150852.0	274018.0	63904.5	150069.0	109526.0	193880.0	32439.7	180494.0	63236.0	74181.9	158846.0	106196.0	123160.0	85025.1	128065.0	60588.2	218703.0	67794.9	98886.3	154416.0	75483.6	34600.2	229875.0	64514.9	193530.0	32193.7	176762.0	244920.0	24015.7	117390.0	116579.0	899.1817187500001
1296_C15H20O4_[M+H]+	8078.46	9376.55	5621.72	20658.9	11903.1	18401.9	22661.3	16731.9	15490.9	17250.1	15761.4	14390.4	10422.7	15249.3	18557.3	33012.2	18467.5	5213.8	12632.9	17633.8	11305.8	5816.54	993.927	8318.33	11900.7	198.628	14013.1	5052.43	10948.0	8475.24	10522.8	18512.4	9007.48	10633.9	39585.1	23290.1	16716.2	14376.1	730.28	1607.35	18843.8	16065.7	9952.14	17340.9	8068.4	7221.5	16267.4	6659.56	1361.09	14493.9	10994.0	8482.63	20313.7	3668.01	12901.3	12120.7	9182.75	588.555635639263	20575.2	53973.1	718.8249062499999
1298_C11H21NO7_[M+Na]+	11316.2	5418.98	6999.44	12540.0	5367.72	3845.59	11605.7	9444.98	14814.4	6460.01	9555.61	5702.92	11933.0	11913.6	10084.7	7154.62	12908.4	12106.5	13504.8	8759.46	7815.81	14979.6	4208.67	2550.91	7158.05	13027.4	8892.45	20457.3	8809.22	6150.07	4245.31	15048.1	6694.63	20875.0	875.4989999999999	9744.27	4402.56	6370.27	2147.14	5637.26	7164.51	15603.5	8404.47	16755.0	7239.17	10507.8	7442.97	15393.2	8643.7	18826.6	12178.6	26506.6	14090.6	28443.4	19181.5	13963.8	9256.74	10779.2	9516.82	10099.4	82.00925781250001
1299_C46H89NO11S_[M+H]+	91994.9	96207.0	174237.0	122891.0	92345.6	89367.5	101741.0	95466.0	100373.0	138173.0	90357.7	93240.6	92761.8	118684.0	87449.5	104396.0	149220.0	100302.0	90284.9	83739.1	97403.4	145032.0	73850.3	83652.8	118953.0	108581.0	270325.0	150435.0	73373.6	99356.1	121639.0	109850.0	102907.0	3242.5141441696696	134820.0	151011.0	151515.0	104029.0	118695.0	148735.0	141807.0	161356.0	132266.0	1620.01	1575.7558744701	986.356495410928	98582.1	615.998516082764	1360.0131072998	224.003570556641	620.388118346044	2406.67990505473	1203.99847412112	561.508092582597	621.0545703746579	2503.56630400679	1353.9829177856402	2882.32	729.028961181641	1178.0251083374	924.0433125
12_C7H7NO4_[M+H]+	1307.24	4494.39	56.868	920.4	9700.13	569.355	1956.09	9008.16	168.000514984131	6998.4	0.0	56.84	4073.27	452.30699999999996	680.243	2086.7002896258605	767.08	2935.49	312.714	0.0	2929.42	2175.68	503.275	2386.31	280.002353668213	651.422	1461.84	456.725	4635.29	1045.04	852.429	3605.32	28.476	568.984	2358.11	4101.39	56.896	2286.66	1136.54	258.613	2505.82	3226.86	710.9119999999999	195.428	0.0	2298.92	959.513	87.84100000000001	1485.92	5395.32	3301.7	19204.9	1561.31	2159.41	1048.81	511.815	1021.14	883.913	421.542	3239.99	231.22153125
1301_C31H39N5O4_[M+K]+	239439.0	29816.0	114018.0	181820.0	105195.0	20772.5	723.544	21927.7	94646.3	25822.1	36734.1	35774.1	21213.1	2224.04	45288.2	57833.9	54294.2	275083.0	24705.1	208228.0	38812.5	41203.9	5959.9	196.62099999999998	121754.0	56.896	13862.7	56.84	11580.2	15517.7	48049.5	36033.5	178017.0	29284.1	480.68699999999995	1918.35	47897.2	19552.5	538.988	66056.8	74042.1	387090.0	207382.0	6515.1	11678.6	35252.2	23874.7	380858.0	889.82	36368.3	19350.5	195007.0	1716.12	95480.3	127050.0	18410.4	345999.0	56.000640869140604	70876.4	108.87700000000001	1162.2353125
1303_C24H50NO6P_[M+H]+	397990.0	364455.0	486562.0	453521.0	398012.0	398218.0	315124.0	356221.0	318471.0	530849.0	437998.0	420369.0	336693.0	447020.0	625079.0	425801.0	390095.0	421732.0	432927.0	356600.0	702081.0	598663.0	733242.0	378043.0	651773.0	683000.0	768284.0	604443.0	547977.0	858571.0	777065.0	689544.0	688826.0	385748.0	699345.0	508093.0	456089.0	745710.0	499323.0	525380.0	542539.0	592872.0	329357.0	586281.0	524302.0	397955.0	688912.0	644707.0	1121130.0	259647.0	404520.0	795530.0	988447.0	277772.0	475486.0	1057280.0	804004.0	1053960.0	773712.0	338276.0	925.1230156249999
1305_C27H55O11P_[M+K]+	2612.99	5816.5	21050.4	4962.3	5439.22	4318.18	4312.1	4378.58	1647.34	14150.0	11441.5	2069.18	1226.99	878.326	6943.98	7096.86	4182.66004739159	3460.88	3950.76	4115.82	10162.7	4508.38	3630.68	4597.43	7541.88	1467.03	5299.13	1371.72	2759.33	13415.5	7190.33	3551.1	1619.0	1461650.0	4342.39	2806.4	3208.2	1731.26	1219.66	2953.0	2013.42	1900.62	973.8660000000001	1450140.0	822033.0	774165.0	2778.47	464115.0	736446.0	778316.0	1181070.0	409804.0	291573.0	341825.0	346407.0	905180.0	969310.0	1039350.0	762697.0	295671.0	677.7134374999999
1306_C8H12O2_[M+H]+	8638.09	8884.18	9065.18	10859.1	7480.45	8515.24	9073.05	8852.83	9755.84	10647.7	12049.5	13659.5	9964.52	12985.6	13459.1	633.7909999999999	8816.26	11592.0	11352.8	13086.3	7704.66	9653.66	10658.7	8046.79	6648.4	256.032	9917.66	8926.9	13267.2	8210.91	9032.81	8593.26	26917.3	7296.48	10400.8	8317.93	13232.0	12372.8	15111.1	10733.7	11304.4	22596.8	10311.5	6479.55	19098.7	12067.8	8635.07	12206.9	10110.4	11732.7	9970.75	12145.9	7163.52	12707.4	12166.1	8958.65	18698.7	5454.03	9205.16	7704.62	868.8920625000001
1308_C17H34O4_[M+H]+	5796.41	13208.0	2127.09	16495.3	28051.3	19188.8	2438.73	2991.98	21805.1	19198.8	2319.16	29072.3	21269.3	23077.7	2435.24	5788.91	1814.98	21555.0	14711.6	12680.4	16529.1	5968.08	23602.9	3115.18	2661.07	5670.62	2638.3	20987.8	2786.31	20735.2	37876.1	3544.86	21055.4	18628.2	12253.2	25631.7	15498.4	17521.4	5286.3	20888.4	15361.5	4086.53	19434.1	2969.81	5517.92	26643.8	15514.6	3232.24	16960.4	17892.1	9551.92	4854.87	13964.3	1195.39	20962.4	3994.66	32535.0	25214.7	4392.05	13771.9	975.314390625
130_C9H7NO_[M+H]+	49669.4	39471.8	40734.5	33643.4	35117.7	41795.6	53039.8	36250.7	57972.1	39360.7	37535.7	36985.7	49380.9	38746.2	42412.6	40451.6	41581.2	47434.1	55205.4	37809.6	46668.3	63485.7	33218.4	37455.1	42122.8	46661.2	51568.9	38788.0	45616.0	31920.5	39017.6	64923.6	57988.3	68300.8	42712.5	29731.5	82705.9	45677.6	42186.8	34100.2	45042.1	45443.8	47266.9	48261.1	44368.7	46252.4	59375.6	50305.7	46776.3	32510.6	51976.8	65867.9	38384.1	52764.3	49527.3	43794.8	62056.4	36240.7	40618.2	38730.4	293.9465
1310_C27H42O4_[M+H]+	43596.7	32673.3	37642.3	39799.2	32739.6	35320.4	22068.0	33729.3	31537.7	34647.3	35425.0	28024.8	30969.1	41806.0	54966.4	53767.8	36623.4	24033.1	55395.6	33270.2	20143.9	41721.6	36332.4	19420.0	62823.8	20026.1	42142.7	19641.4	30494.6	39729.2	21287.3	44300.7	24826.8	40032.5	20456.9	63674.0	43760.7	34305.1	32102.5	70737.8	29701.7	50624.7	45039.1	38848.1	35040.4	39534.0	23466.5	65185.8	28856.2	23089.6	51075.8	36826.4	21283.1	26845.1	22216.6	28603.3	50751.6	37652.6	40789.0	22990.3	920.9716875
1313_C12H18O4_[M+H]+	28382.5	30437.9	831.2710000000001	30162.3	20017.2	38011.8	25694.2	26356.6	31081.8	30829.2	35001.9	48504.4	30054.6	34468.8	43576.8	27299.4	26554.4	30252.7	29124.1	32022.3	21980.2	28583.4	22569.9	25501.4	1528.56	28312.8	25844.4	23410.3	39106.4	23739.8	25474.9	21738.9	71178.4	30221.4	26491.9	19997.8	39006.8	31756.5	53489.1	37436.0	31097.5	66405.1	30097.5	25074.6	58659.8	29656.7	24159.3	37353.6	25112.5	27379.6	25820.7	46026.9	20565.6	40511.5	37049.0	27135.6	50714.5	17542.4	24417.2	20299.2	868.38221875
1317_C12H21NO4_[M+H]+	27640.4	29080.7	23184.2	29862.8	20601.0	37380.4	25195.3	27060.8	32313.5	29420.9	34704.4	48395.0	30568.9	36855.1	43029.7	27064.3	26309.2	32275.9	28864.8	31804.4	20620.9	27759.0	22456.3	24371.2	17075.4	27672.8	23766.0	18427.6	37598.7	22738.4	25770.2	21650.3	70740.9	29498.3	21193.0	19894.8	37949.1	30628.4	49477.9	3143.18	28685.4	63008.3	29647.5	24727.8	53506.1	30362.3	25666.1	38540.2	25398.5	24011.3	25145.1	44081.7	20285.7	39987.4	33401.7	27621.1	50514.8	16489.9	21518.1	21339.8	868.6572812500001
1319_C28H56NO7P_[M+H]+	246647.0	109298.0	129311.0	83103.3	211526.0	125459.0	89708.8	101291.0	105121.0	119759.0	179740.0	131754.0	97395.9	174345.0	155304.0	158211.0	86091.9	177196.0	107186.0	102054.0	200103.0	331592.0	244498.0	98755.3	209298.0	227307.0	220451.0	238095.0	160324.0	300639.0	445207.0	246137.0	221600.0	137968.0	263298.0	191853.0	188402.0	227928.0	191991.0	132216.0	160292.0	130391.0	110284.0	120708.0	247771.0	383470.0	189617.0	296561.0	300396.0	77446.8	111629.0	297052.0	310771.0	110266.0	76399.0	319061.0	566323.0	244941.0	180891.0	262482.0	980.191890625
1321_C23H48NO6P_[M+H]+	58235.4	35988.6	24589.7	25224.6	66111.3	38088.3	26857.4	31326.9	37809.3	34365.0	49965.7	29382.8	21085.8	44181.5	51453.4	42034.9	21933.7	38455.1	28661.9	37752.3	47863.4	96035.1	56740.6	27263.0	44954.0	58829.0	71208.3	25869.0	33805.3	75519.8	115081.0	84649.4	98807.8	39332.1	64850.4	77924.8	32191.8	78152.6	66996.0	44541.4	37967.4	51333.1	48004.9	32717.6	77184.2	65512.9	57689.1	68733.6	86725.5	19088.9	37685.4	79568.5	83548.5	18748.3	19644.1	115109.0	173914.0	21456.2	53274.8	45272.5	983.815125
1323_C12H22O2_[M+H]+	8343.92	4447.18	6247.23	5399.0	8233.93	6336.9	4933.42	7772.66	5312.67	5324.0	7016.05	5531.95	5760.18	5578.46	8460.44	7553.64	1010.43	5853.13	908.8810000000001	6573.3	5133.98	7549.25	3385.5	6725.69	6180.51	6346.53	6012.43	3689.53	7738.56	288.279	5720.39	5113.34	5108.13	5199.19	6262.33	10538.8	5511.76	4216.99033638284	12538.5	6935.28	5646.27	6420.95	5898.86	10608.5	6396.36	4480.85	4217.2	8415.59	6895.13	5873.98	567.659	7991.91	7077.32	5505.77	5822.76	6823.97	13704.5	4923.26	6396.16	5554.6	992.0850937499999
1325_C27H58NO7P_[M+Na]+	22888.3	25312.3	48768.3	40375.2	25501.6	21394.2	2273.61	29649.7	29330.8	46952.9	48695.8	25735.4	30985.8	31560.5	25024.1	31262.5	34676.2	27245.2	27597.9	28536.4	29191.6	37977.4	21438.3	21048.2	28771.2	42499.9	77749.1	38127.6	36426.6	30639.6	24251.8	29475.0	883.862	204639.0	7683.72	2157.15	12332.2	10908.0	6567.01	12365.6	11130.3	13798.5	10099.8	215666.0	2017.24	568.96	3072.06	54654.7	7056.13462421813	3634.21158921451	119896.0	47246.6	852.424	6478.74895593705	1646.2187014928602	1451.9105397613598	6615.08	177597.0	93560.7	2157.83	613.763359375
1327_C24H50NO7P_[M+K]+	2014.86	111.999931335449	140.000429153442	84.000825881958	2999.13	179.22299999999998	0.00559425354003906	0.0	83.997631072998	55.9991550445557	3344.99	110.997589111328	56.0019302368164	55.9930763244629	111.999568939209	56.001861572265604	112.000732421875	308.002	56.000919342040994	0.0	2246.01	4614.91	2437.73	28.000930786132802	109.337577274846	160.683	348.355	112.003662109375	112.00201416015601	112.00316238403299	56.0065994262695	2167.2	223.99523925781202	3259.14	56.000579833984396	84.0034961700439	383.684	3993.86	0.0	82.6699280511853	3152.19	56.001766204834006	154.012	80.472	109.34052785235399	125.524	84.0012893676758	4349.4	0.49494171142578103	56.001049041748	29.3329616728272	0.0	2309.83	111.998428344727	0.0	1970.55	3693.94	4302.61	0.0	0.0	915.125640625
1329_C26H56NO6P_[M+H]+	136756.0	69601.3	107456.0	80234.3	191890.0	107566.0	54658.3	46834.7628636006	76820.9	92955.9	56948.556528779	70365.4	77322.1	150892.0	135206.0	130615.0	64054.5	124633.0	42097.4301548004	93877.6	148290.0	273743.0	230567.0	103907.0	187633.0	180351.0	169994.0	113833.0	106180.0	242243.0	395973.0	248749.0	255176.0	102340.0	162983.0	190911.0	70070.0	207291.0	139836.0	116477.0	122004.0	132538.0	80564.4	110700.0	173433.0	113005.0	196508.0	210098.0	357506.0	67827.9	88538.8	65123.0965737591	303339.0	70502.1	82974.9	299808.0	182715.55456543	366176.0	182376.0	113023.0	990.08109375
132_C6H8O2_[M+H]+	1417.85	711.3960000000001	3008.22	1023.31	397.54	1447.27	4236.04	1273.76	4076.21	2294.22	3579.71	2198.64	1003.9932785034199	2671.74	1733.3	850.377	1062.03085708618	994.664	1762.23	4129.46	3956.38	3571.9	3948.18	3258.39	3854.47	444.243671167102	5255.62	597.072	1455.00952471857	2106.44	3052.58	739.4760000000001	2612.62	4604.72	1063.34955596924	766.6469999999999	3355.94767444235	2360.42	4123.65	5134.78	963.837	226.56799999999998	3489.36	880.872	4078.43	4168.31	623.573	2256.56	739.928	3880.93	2925.1	2130.87	475.996	2416.48	3420.93	5960.12	1306.66	512.288	2396.73	1764.02	347.316171875
1332_C46H87NO13_[M+H]+	47012.4	145293.0	64626.6	126507.0	71865.1	81053.3	58836.7	43321.6	18658.6	203968.0	81602.8	134503.0	113777.0	63175.3	51235.3	30150.2	84790.2	52205.4	101053.0	71981.1	76921.6	46379.7	140375.0	45087.2	728.5775602073869	60005.8	48101.4	82106.9	127918.0	123291.0	122187.0	103174.0	36605.5	172542.0	35881.0	55514.5	57897.5	73263.6	143605.0	98005.9	55224.4	161847.0	65996.0	62784.6	113456.0	98640.7	123655.0	80472.0	108449.0	52401.5	107802.0	102979.0	36607.3	146156.0	63534.5	74266.8	138553.0	101415.0	102568.0	155346.0	1090.2150000000001
1334_C26H54NO6P_[M+H]+	834866.0	455375.0	558892.0	485613.0	939036.0	592694.0	393061.0	536329.0	560451.0	634791.0	794378.0	685091.0	629091.0	606996.0	830092.0	730088.0	512233.0	778469.0	569112.0	502311.0	1008670.0	1216380.0	1340030.0	486618.0	857478.0	1378440.0	1178800.0	1120050.0	1083960.0	1353330.0	1704650.0	1293200.0	1091170.0	690862.0	1338550.0	747550.0	864498.0	1506560.0	804907.0	825592.0	606366.0	811490.0	645657.0	658146.0	1325740.0	1135060.0	1366630.0	1886770.0	1659020.0	441118.0	465927.0	1712090.0	2044270.0	573447.0	460539.0	1653780.0	1744300.0	1504050.0	1136820.0	889786.0	939.4798281249999
1336_C11H14O3_[M+H]+	15881.0	13369.8	3207.68057256344	4322.08	4538.52	13098.5	6295.66	7384.07	3494.8321342468203	13370.1	5471.34591924408	8729.72	16470.1	4430.76	5260.95061125574	2153.03102302549	7894.41	8848.32	12311.5	3184.25	13778.0	10326.5	997.813290988702	5678.22	2536.93	15219.1	2913.68	2469.06625583128	9787.39	5486.79	2414.8565558639198	3972.51	8035.36	5981.29	13898.5	11726.0	11003.1	12116.4	7651.81	11702.1	8648.03	14208.8	14957.6	17441.5	10147.3	5098.65	7138.44	369.908	5804.91	18122.0	8550.55	7589.23	3758.0	3393.18	586.547197060511	4491.92	7274.84	8387.42	8045.87	13744.5	733.016515625
1338_C19H38O4_[M+H]+	24486.1	73852.9	48306.2	26314.3	48063.7	97743.1	62321.8	83525.0	26147.4	76666.3	32085.3	29828.4	16917.9	28020.9	11755.4	14258.5	37733.9	73718.1	22370.2	97008.4	63657.7	16686.7	139085.0	45774.9	97497.1	49349.8	55029.1	25615.5	53134.6	27235.4	36585.5	70693.6	24728.4	92158.4	20992.6	176445.0	29015.5	19407.2	13907.1	14804.7	17679.2	48066.7	24365.0	12831.2	14762.8	167487.0	19911.5	74342.3	18481.1	30908.2	55646.7	10433.8	34063.0	55247.0	23052.0	21233.0	39974.6	45372.3	13128.0	32336.7	1024.33515625
1340_C28H32O6_[M+K]+	12845.4	1695.72	34248.4	23043.4	49620.6	16794.4	19768.8	20325.0	37710.5	19049.5	13953.7	1913.39	18937.2	15978.6	47276.8	556.994567871094	20029.0	21002.4	9936.53	3333.16	0.0	44738.4	1506.93	26082.5	31601.3	0.0	0.0	3967.15	0.0	2641.7	10293.8	0.0	596.057	1552.65	0.0	17783.1	18463.1	511.756	19417.6	6325.88	12800.9	1952.87	58768.1	23751.4	48215.5	3183.14	0.0	6583.83	0.0	56209.9	24967.6	142.17700000000002	0.0	37614.7	4831.96	606.211	1562.88	4475.6	0.0	9484.76	505.9197694789464
1342_C38H74NO7P_[M+H]+	197584.0	116819.0	226670.0	121490.0	147969.0	132299.0	138432.0	13668.3	165889.0	220219.0	163831.0	160959.0	153318.0	245718.0	148946.0	137093.0	190700.0	139370.0	105349.0	119499.0	107954.0	308291.0	111141.0	116781.0	144890.0	202214.0	368041.0	241518.0	146123.0	157634.0	193039.0	161994.0	198486.0	1564.06116104126	227463.0	224226.0	208832.0	174709.0	153939.0	197405.0	156415.0	290463.0	172879.0	1484.06	1067.83	662.414	156418.0	3602.53	112.00183868408199	1177.95261383059	1747.88	0.0	4863.14	5324.79	4526.83	2096.72	3428.49	860.8789999999999	2710.94	8030.4	948.697
1344_C28H33ClN2_[M+K]+	1001.2	351.904	2264.25	4610.82	3505.16	6147.38	1826.6	6569.97	3376.0	11079.2	4507.05	874.1419999999999	2249.33	1354.13	2550.74	341.38599999999997	1307.73	2704.54	1535.47	5833.82	18620.1	5104.5	483.43800000000005	3193.02	11066.3	113.792	13364.7	11581.3	7518.73	23910.7	19274.8	2202.68	14719.1	2556.98	18431.6	7541.19	14465.8	13549.7	5571.11	5882.18	4184.27	113.792	8623.77	6295.8	6709.38	5319.13	10049.5	10129.9	8989.84	3991.46	8298.9	15769.6	8239.19	8000.93	5042.47	38265.3	72181.7	17363.3	25907.9	3433.45	238.54840625000003
1346_C28H33O16_[M+Na]+	64330.9	336.001998901367	18672.7	14469.3	7537.89	5615.27	9697.64	16017.3	22363.0	7719.13	6283.0	17293.1	7695.33	3255.67	19538.4	1301.51	4290.53	1562.92	17916.2	3179.97	61369.5	7315.11	21017.5	5092.66	3727.61	108662.0	14440.7	112.00128173828101	39836.3	6503.59	12333.4	2409.06	52524.7	1931.39	2385.22	15216.8	5039.84	6099.84	28178.2	10223.5	9577.95	35724.0	54359.7	3755.41	5668.46	4572.06	1958.83	23851.0	6736.48	18338.7	12655.7	1781.15	11693.1	5078.09	3995.57	8480.17	7856.25	5118.33	32089.7	4415.86	621.7279947916667
1347_C26H52NO7P_[M+H]+	4294810.0	3313400.0	3462430.0	3247010.0	3722310.0	3462280.0	3157820.0	3831680.0	4067830.0	3109160.0	3947410.0	3520560.0	3380160.0	3657360.0	4801960.0	4121230.0	3476810.0	4239880.0	3374130.0	3501060.0	4347250.0	5592150.0	4488370.0	2970970.0	4290610.0	4596280.0	3835610.0	3973900.0	3746500.0	4361420.0	6425000.0	4133450.0	3735320.0	2984540.0	4067150.0	4065980.0	4318720.0	987077.0	4110260.0	3938910.0	3798230.0	3689290.0	3459260.0	3854440.0	4776160.0	4130210.0	3991810.0	5219520.0	4661380.0	2905670.0	3418660.0	5228750.0	4477970.0	3614290.0	3405040.0	4171490.0	4928180.0	3785160.0	4679550.0	4395610.0	923.6397812499999
134_C14H25NO6_[M+H]+	2948.25	9846.33	250.18400000000003	4765.98	790.328	4337.58	909.841	1396.34	1103.01	2204.28	1681.25	2760.22	9084.73	3867.62	5570.12	1539.85	3054.32	25549.3	7307.79	2142.24	3837.39	4279.3	759.552	1603.29	3195.48	7225.1	9525.57	6788.36	2461.04	3298.72	7584.69	1908.28	1414.09	1118.52	13161.6	847.184	4218.94	5244.32	12280.8	2399.41	4444.75	2302.73	3362.77	11755.4	2988.63	4231.94	4282.48	4487.18	2150.99	5681.3	3696.01	1300.85	2715.06	1289.4	588.835	772.7869999999999	1443.91	4531.41	1434.49	3512.81	299.702875
1350_C27H56NO7P_[M+H]+	83082.3	17230.8	22048.0	25186.2	85260.9	27561.5	25434.3	23028.9	29937.4	36932.0	22584.0	18115.6	28375.6	38956.8	16270.2	43311.6	4382.05	30084.9	36791.6	20370.2	51899.0	88914.0	42555.5	32767.4	58303.5	61789.6	77119.6	46131.5	31458.5	84984.5	100498.0	98379.3	59233.4	26304.5	63032.5	50144.0	24483.1	42829.6	19983.6	18057.8	14289.0	31252.8	26360.3	32012.1	54283.8	47825.3	65395.4	91693.2	80265.4	21401.2	20183.6	34390.3	116346.0	11598.6	1204.44	77900.0	149427.0	62257.2	40387.5	56142.3	1000.487640625
1352_C11H15NO10_[M+Na]+	113.999725341797	7.48924	64.372	227.40900000000002	167.998199462891	28.392	1388.22	82.6231534363795	957.5830000000001	661.941	1077.47	775.612	1009.28	847.6669999999999	112.00183868408199	56.8267	108.24834667268401	114.37607268212601	420.18300000000005	168.005722045898	142.156	56.896	556.839348591549	2466.96	978.478191938557	1136.65	1789.24	1610.42	92.792	335.91535724577204	1461.59	728.385	504.00883483886804	1072.37	112.00156021118201	831.9939999999999	448.006759643555	2255.41	732.072	560.021156311035	163.827	667.15	28.448	56.896	56.896	49.4273	224.006256103516	1233.4	0.0	782.797	1009.41	2148.97	1065.96738346287	121.171	2259.36	85.2173	419.62199999999996	167.999900817871	56.868	360.415	83.81513906250001
